lon lat topography LAB
-65.500000 54.500000 -1.155400 187.029999
-64.500000 54.500000 -1.192900 203.509995
-63.500000 54.500000 -1.244100 215.770004
-62.500000 54.500000 -1.267400 222.750000
-61.500000 54.500000 -1.370100 223.259995
-60.500000 54.500000 -1.378400 216.809998
-59.500000 54.500000 -1.326300 202.649994
-58.500000 54.500000 -1.014300 182.419998
14.500000 54.500000 -1.896700 132.020004
15.500000 54.500000 -2.167900 152.589996
16.500000 54.500000 -2.531700 176.270004
17.500000 54.500000 -2.482300 202.490005
18.500000 54.500000 -2.375500 229.149994
19.500000 54.500000 -2.423400 252.139999
20.500000 54.500000 -2.356600 265.579987
21.500000 54.500000 -2.305600 267.809998
22.500000 54.500000 -2.265500 264.320007
23.500000 54.500000 -2.481500 258.329987
24.500000 54.500000 -2.685100 252.300003
25.500000 54.500000 -2.472800 248.300003
26.500000 54.500000 -2.189200 244.320007
27.500000 54.500000 -2.058300 239.710007
28.500000 54.500000 -1.931600 233.330002
29.500000 54.500000 -2.008600 224.889999
30.500000 54.500000 -2.046600 216.669998
31.500000 54.500000 -2.022100 210.000000
32.500000 54.500000 -1.978400 206.419998
33.500000 54.500000 -1.895000 206.490005
34.500000 54.500000 -1.857200 209.270004
35.500000 54.500000 -2.008400 213.449997
36.500000 54.500000 -2.217300 218.410004
37.500000 54.500000 -2.291300 222.220001
38.500000 54.500000 -2.361300 222.979996
39.500000 54.500000 -2.293500 220.589996
40.500000 54.500000 -2.204700 216.250000
41.500000 54.500000 -2.117800 211.720001
42.500000 54.500000 -2.055300 208.789993
43.500000 54.500000 -2.118400 208.539993
44.500000 54.500000 -2.161400 211.179993
45.500000 54.500000 -2.151300 216.479996
46.500000 54.500000 -2.140700 223.080002
47.500000 54.500000 -2.122700 230.429993
48.500000 54.500000 -2.130800 237.869995
49.500000 54.500000 -2.131900 245.050003
50.500000 54.500000 -2.083300 251.000000
51.500000 54.500000 -1.940400 255.520004
52.500000 54.500000 -1.805300 257.019989
53.500000 54.500000 -1.886200 255.300003
54.500000 54.500000 -2.021700 249.830002
55.500000 54.500000 -2.348700 239.869995
56.500000 54.500000 -2.591600 224.789993
100.500000 54.500000 -1.301000 153.809998
101.500000 54.500000 -1.331600 164.880005
102.500000 54.500000 -1.354300 170.949997
103.500000 54.500000 -1.110800 170.910004
104.500000 54.500000 -0.944730 162.820007
105.500000 54.500000 -0.997190 148.699997
106.500000 54.500000 -1.019200 133.520004
-116.500000 53.500000 -1.800400 196.369995
-115.500000 53.500000 -1.868200 204.750000
-114.500000 53.500000 -1.598600 209.119995
-113.500000 53.500000 -1.265000 211.809998
-112.500000 53.500000 -1.257100 212.509995
-111.500000 53.500000 -1.365600 211.050003
-110.500000 53.500000 -1.474800 207.179993
-109.500000 53.500000 -1.600100 202.839996
-108.500000 53.500000 -1.780200 198.820007
-107.500000 53.500000 -1.888400 194.539993
-106.500000 53.500000 -1.787500 190.199997
-105.500000 53.500000 -1.664800 184.509995
-104.500000 53.500000 -1.657200 178.860001
-103.500000 53.500000 -1.663500 177.389999
-102.500000 53.500000 -1.515300 180.910004
-101.500000 53.500000 -1.321500 190.789993
-100.500000 53.500000 -1.265600 204.339996
-99.500000 53.500000 -1.322700 216.410004
-98.500000 53.500000 -1.643100 225.339996
-97.500000 53.500000 -1.813100 229.869995
-96.500000 53.500000 -1.406400 231.809998
-95.500000 53.500000 -0.863210 234.800003
-94.500000 53.500000 -0.469860 239.449997
-93.500000 53.500000 -0.344560 244.660004
-92.500000 53.500000 -0.584600 250.009995
-91.500000 53.500000 -0.878710 253.830002
-90.500000 53.500000 -0.962510 256.000000
-89.500000 53.500000 -0.992200 255.679993
-88.500000 53.500000 -1.056600 252.410004
-87.500000 53.500000 -1.177300 247.570007
-86.500000 53.500000 -1.349300 241.110001
-85.500000 53.500000 -1.559600 234.270004
-84.500000 53.500000 -1.795900 227.979996
-83.500000 53.500000 -1.962700 223.979996
-82.500000 53.500000 -1.875000 223.380005
-76.500000 53.500000 -1.442700 247.429993
-75.500000 53.500000 -1.517900 244.539993
-74.500000 53.500000 -1.703400 236.259995
-73.500000 53.500000 -1.915700 224.970001
-72.500000 53.500000 -1.942100 211.139999
-71.500000 53.500000 -1.816200 193.320007
-70.500000 53.500000 -1.485300 173.050003
-69.500000 53.500000 -1.253800 156.190002
-68.500000 53.500000 -1.393600 146.610001
-67.500000 53.500000 -1.622000 150.160004
-66.500000 53.500000 -1.634700 165.889999
-65.500000 53.500000 -1.529700 185.339996
-64.500000 53.500000 -1.374500 204.570007
-63.500000 53.500000 -1.249900 219.570007
-62.500000 53.500000 -1.259800 228.940002
-61.500000 53.500000 -1.352800 231.080002
-60.500000 53.500000 -1.411300 225.270004
-59.500000 53.500000 -1.376400 211.240005
-58.500000 53.500000 -1.182100 190.539993
-57.500000 53.500000 -1.036300 170.369995
14.500000 53.500000 -1.906400 124.589996
15.500000 53.500000 -2.086300 141.649994
16.500000 53.500000 -2.343500 161.210007
17.500000 53.500000 -2.529400 183.279999
18.500000 53.500000 -2.664200 207.009995
19.500000 53.500000 -2.651800 229.470001
20.500000 53.500000 -2.547900 246.690002
21.500000 53.500000 -2.347100 256.250000
22.500000 53.500000 -2.207300 259.230011
23.500000 53.500000 -2.301800 256.829987
24.500000 53.500000 -2.401500 251.630005
25.500000 53.500000 -2.391000 245.839996
26.500000 53.500000 -2.325200 239.850006
27.500000 53.500000 -2.348200 233.979996
28.500000 53.500000 -2.373100 227.479996
29.500000 53.500000 -2.245100 220.190002
30.500000 53.500000 -2.108400 213.399994
31.500000 53.500000 -2.018800 208.130005
32.500000 53.500000 -1.957000 205.639999
33.500000 53.500000 -1.973700 206.300003
34.500000 53.500000 -2.020900 208.960007
35.500000 53.500000 -2.119000 212.250000
36.500000 53.500000 -2.240000 215.679993
37.500000 53.500000 -2.291400 217.460007
38.500000 53.500000 -2.321400 215.570007
39.500000 53.500000 -2.298000 210.139999
40.500000 53.500000 -2.243300 203.240005
41.500000 53.500000 -2.148600 196.880005
42.500000 53.500000 -2.072200 193.320007
43.500000 53.500000 -2.088200 193.630005
44.500000 53.500000 -2.096100 197.589996
45.500000 53.500000 -2.018600 204.649994
46.500000 53.500000 -1.947900 212.889999
47.500000 53.500000 -2.038800 221.600006
48.500000 53.500000 -2.135900 230.570007
49.500000 53.500000 -2.178800 239.130005
50.500000 53.500000 -2.166500 245.580002
51.500000 53.500000 -2.107100 249.460007
52.500000 53.500000 -2.064200 249.539993
53.500000 53.500000 -2.011400 245.940002
54.500000 53.500000 -2.040700 238.500000
55.500000 53.500000 -2.270200 227.320007
56.500000 53.500000 -2.476200 213.179993
-115.500000 52.500000 -2.172000 186.740005
-114.500000 52.500000 -1.664200 192.600006
-113.500000 52.500000 -1.008900 197.130005
-112.500000 52.500000 -1.069100 200.289993
-111.500000 52.500000 -1.216800 200.610001
-110.500000 52.500000 -1.345800 198.199997
-109.500000 52.500000 -1.444700 195.289993
-108.500000 52.500000 -1.805500 192.880005
-107.500000 52.500000 -2.063900 189.429993
-106.500000 52.500000 -1.827800 185.479996
-105.500000 52.500000 -1.601500 180.449997
-104.500000 52.500000 -1.872700 176.000000
-103.500000 52.500000 -2.211500 175.389999
-102.500000 52.500000 -1.808100 179.589996
-101.500000 52.500000 -1.347500 190.169998
-100.500000 52.500000 -1.029400 204.119995
-99.500000 52.500000 -0.753950 216.110001
-98.500000 52.500000 -1.062300 224.589996
-97.500000 52.500000 -1.171500 229.740005
-96.500000 52.500000 -0.986490 234.399994
-95.500000 52.500000 -0.661140 240.529999
-94.500000 52.500000 -0.506290 248.619995
-93.500000 52.500000 -0.529610 255.830002
-92.500000 52.500000 -0.601020 260.130005
-91.500000 52.500000 -0.683800 262.160004
-90.500000 52.500000 -0.703620 260.859985
-89.500000 52.500000 -0.759170 257.519989
-88.500000 52.500000 -0.895380 251.899994
-87.500000 52.500000 -1.113700 245.229996
-86.500000 52.500000 -1.358500 238.419998
-85.500000 52.500000 -1.653900 230.529999
-84.500000 52.500000 -1.858700 223.250000
-83.500000 52.500000 -2.099300 218.199997
-82.500000 52.500000 -1.975200 216.699997
-81.500000 52.500000 -1.827100 219.919998
-77.500000 52.500000 -1.552600 245.720001
-76.500000 52.500000 -1.389700 247.619995
-75.500000 52.500000 -1.356100 243.789993
-74.500000 52.500000 -1.595800 233.699997
-73.500000 52.500000 -1.956000 220.809998
-72.500000 52.500000 -1.978100 205.869995
-71.500000 52.500000 -1.909600 189.210007
-70.500000 52.500000 -1.481800 172.580002
-69.500000 52.500000 -1.173600 159.089996
-68.500000 52.500000 -1.507100 152.630005
-67.500000 52.500000 -1.936600 157.419998
-66.500000 52.500000 -1.969800 172.759995
-65.500000 52.500000 -1.887100 191.029999
-64.500000 52.500000 -1.555500 208.320007
-63.500000 52.500000 -1.223000 222.610001
-62.500000 52.500000 -1.182100 232.020004
-61.500000 52.500000 -1.241100 235.250000
-60.500000 52.500000 -1.362300 231.199997
-59.500000 52.500000 -1.377000 219.830002
-58.500000 52.500000 -1.210700 202.220001
-57.500000 52.500000 -1.046500 183.149994
-56.500000 52.500000 -0.940520 164.960007
17.500000 52.500000 -2.321900 158.029999
18.500000 52.500000 -2.741900 178.130005
19.500000 52.500000 -2.700200 200.610001
20.500000 52.500000 -2.641200 222.309998
21.500000 52.500000 -2.343400 241.580002
22.500000 52.500000 -2.133000 252.520004
23.500000 52.500000 -2.200700 253.690002
24.500000 52.500000 -2.221400 250.470001
25.500000 52.500000 -2.359500 242.649994
26.500000 52.500000 -2.414100 235.789993
27.500000 52.500000 -2.543300 230.580002
28.500000 52.500000 -2.720500 225.270004
29.500000 52.500000 -2.377300 220.490005
30.500000 52.500000 -2.122700 215.669998
31.500000 52.500000 -2.051700 211.860001
32.500000 52.500000 -1.996100 210.350006
33.500000 52.500000 -2.089900 211.630005
34.500000 52.500000 -2.146400 214.929993
35.500000 52.500000 -2.135100 219.050003
36.500000 52.500000 -2.149800 221.889999
37.500000 52.500000 -2.156000 222.139999
38.500000 52.500000 -2.173200 217.940002
39.500000 52.500000 -2.226100 209.559998
40.500000 52.500000 -2.258100 200.300003
41.500000 52.500000 -2.188200 191.789993
42.500000 52.500000 -2.110600 187.259995
43.500000 52.500000 -2.122200 187.759995
44.500000 52.500000 -2.133800 192.089996
45.500000 52.500000 -2.002900 199.529999
46.500000 52.500000 -1.856200 208.399994
47.500000 52.500000 -2.078100 217.509995
48.500000 52.500000 -2.226700 226.949997
49.500000 52.500000 -2.244000 235.399994
50.500000 52.500000 -2.214600 240.740005
51.500000 52.500000 -2.206000 241.770004
52.500000 52.500000 -2.293300 239.229996
53.500000 52.500000 -2.161200 233.350006
54.500000 52.500000 -2.105500 224.449997
55.500000 52.500000 -2.265600 213.710007
56.500000 52.500000 -2.388300 202.839996
-114.500000 51.500000 -1.675000 172.350006
-113.500000 51.500000 -1.373300 179.639999
-112.500000 51.500000 -1.313500 185.770004
-111.500000 51.500000 -1.405400 188.699997
-110.500000 51.500000 -1.535000 188.320007
-109.500000 51.500000 -1.678500 186.380005
-108.500000 51.500000 -1.875000 183.770004
-107.500000 51.500000 -1.972900 179.839996
-106.500000 51.500000 -1.828900 175.610001
-105.500000 51.500000 -1.687000 171.339996
-104.500000 51.500000 -1.818600 168.899994
-103.500000 51.500000 -1.962800 171.289993
-102.500000 51.500000 -1.887500 179.070007
-101.500000 51.500000 -1.663900 192.110001
-100.500000 51.500000 -1.374400 206.830002
-99.500000 51.500000 -1.167000 217.199997
-98.500000 51.500000 -1.152100 222.059998
-97.500000 51.500000 -1.091700 224.270004
-96.500000 51.500000 -0.848720 227.660004
-95.500000 51.500000 -0.562520 234.750000
-94.500000 51.500000 -0.577430 245.649994
-93.500000 51.500000 -0.675420 255.509995
-92.500000 51.500000 -0.682680 261.429993
-91.500000 51.500000 -0.610920 264.070007
-90.500000 51.500000 -0.502870 262.500000
-89.500000 51.500000 -0.482330 258.350006
-88.500000 51.500000 -0.765210 251.649994
-87.500000 51.500000 -1.074300 243.020004
-86.500000 51.500000 -1.253900 233.779999
-85.500000 51.500000 -1.359900 223.750000
-84.500000 51.500000 -1.520000 214.830002
-83.500000 51.500000 -1.659400 208.570007
-82.500000 51.500000 -1.758100 206.149994
-81.500000 51.500000 -1.740800 209.350006
-80.500000 51.500000 -1.573400 217.369995
-79.500000 51.500000 -1.419900 225.770004
-78.500000 51.500000 -1.419000 233.089996
-77.500000 51.500000 -1.381500 238.839996
-76.500000 51.500000 -1.101000 241.509995
-75.500000 51.500000 -0.891070 238.309998
-74.500000 51.500000 -1.097300 228.809998
-73.500000 51.500000 -1.403900 216.440002
-72.500000 51.500000 -1.512900 202.399994
-71.500000 51.500000 -1.493800 187.940002
-70.500000 51.500000 -1.359200 174.639999
-69.500000 51.500000 -1.306800 164.139999
-68.500000 51.500000 -1.540800 159.330002
-67.500000 51.500000 -1.834700 163.500000
-66.500000 51.500000 -1.975900 176.119995
-65.500000 51.500000 -1.968300 190.979996
-64.500000 51.500000 -1.718400 205.059998
-63.500000 51.500000 -1.406000 217.520004
-62.500000 51.500000 -1.215200 226.740005
-61.500000 51.500000 -1.172700 231.520004
-60.500000 51.500000 -1.365200 230.750000
-59.500000 51.500000 -1.458700 224.139999
-58.500000 51.500000 -1.138400 211.889999
-57.500000 51.500000 -0.791030 195.809998
-56.500000 51.500000 -0.820880 177.830002
20.500000 51.500000 -2.154700 182.339996
21.500000 51.500000 -2.126000 207.979996
22.500000 51.500000 -2.189600 228.770004
23.500000 51.500000 -2.383400 241.389999
24.500000 51.500000 -2.546600 247.259995
25.500000 51.500000 -2.502800 244.889999
26.500000 51.500000 -2.378900 240.539993
27.500000 51.500000 -2.286000 235.740005
28.500000 51.500000 -2.217600 231.070007
29.500000 51.500000 -2.079900 227.630005
30.500000 51.500000 -2.014700 223.899994
31.500000 51.500000 -2.214100 220.679993
32.500000 51.500000 -2.400300 219.369995
33.500000 51.500000 -2.296700 220.770004
34.500000 51.500000 -2.137100 224.240005
35.500000 51.500000 -2.055100 228.570007
36.500000 51.500000 -2.006200 230.550003
37.500000 51.500000 -1.992000 229.119995
38.500000 51.500000 -2.009000 223.759995
39.500000 51.500000 -2.138600 214.990005
40.500000 51.500000 -2.252200 205.559998
41.500000 51.500000 -2.257000 196.699997
42.500000 51.500000 -2.209900 191.520004
43.500000 51.500000 -2.207200 191.169998
44.500000 51.500000 -2.207900 195.130005
45.500000 51.500000 -2.253000 202.800003
46.500000 51.500000 -2.329400 212.309998
47.500000 51.500000 -2.431200 222.210007
48.500000 51.500000 -2.476100 232.229996
49.500000 51.500000 -2.301400 240.729996
50.500000 51.500000 -2.090100 245.330002
51.500000 51.500000 -2.017000 244.639999
52.500000 51.500000 -2.052800 239.589996
53.500000 51.500000 -2.191700 230.919998
54.500000 51.500000 -2.377400 220.190002
55.500000 51.500000 -2.465600 209.289993
56.500000 51.500000 -2.486200 200.139999
-113.500000 50.500000 -1.689700 160.630005
-112.500000 50.500000 -1.666800 169.089996
-111.500000 50.500000 -1.708300 174.470001
-110.500000 50.500000 -1.819800 176.509995
-109.500000 50.500000 -1.961400 175.389999
-108.500000 50.500000 -1.996400 171.080002
-107.500000 50.500000 -1.968000 166.000000
-106.500000 50.500000 -1.895100 160.990005
-105.500000 50.500000 -1.798600 157.589996
-104.500000 50.500000 -1.836400 157.490005
-103.500000 50.500000 -1.803900 164.000000
-102.500000 50.500000 -2.030000 177.570007
-101.500000 50.500000 -2.051000 194.110001
-100.500000 50.500000 -1.788700 210.300003
-99.500000 50.500000 -1.657400 218.699997
-98.500000 50.500000 -1.452700 217.490005
-97.500000 50.500000 -1.330700 214.520004
-96.500000 50.500000 -1.015800 213.130005
-95.500000 50.500000 -0.659610 218.919998
-94.500000 50.500000 -0.845370 232.199997
-93.500000 50.500000 -1.004900 245.059998
-92.500000 50.500000 -0.942000 254.899994
-91.500000 50.500000 -0.754780 260.299988
-90.500000 50.500000 -0.547050 261.109985
-89.500000 50.500000 -0.418550 257.679993
-88.500000 50.500000 -0.903340 250.860001
-87.500000 50.500000 -1.298100 239.649994
-86.500000 50.500000 -1.350000 225.619995
-85.500000 50.500000 -1.200200 212.610001
-84.500000 50.500000 -1.315300 201.990005
-83.500000 50.500000 -1.321000 195.029999
-82.500000 50.500000 -1.604400 191.970001
-81.500000 50.500000 -1.687500 194.660004
-80.500000 50.500000 -1.454400 201.809998
-79.500000 50.500000 -1.191500 209.949997
-78.500000 50.500000 -1.263200 217.509995
-77.500000 50.500000 -1.266400 223.800003
-76.500000 50.500000 -0.842140 227.660004
-75.500000 50.500000 -0.396610 226.029999
-74.500000 50.500000 -0.607720 219.059998
-73.500000 50.500000 -0.856530 208.779999
-72.500000 50.500000 -0.986620 196.860001
-71.500000 50.500000 -1.033400 185.089996
-70.500000 50.500000 -1.202600 174.580002
-69.500000 50.500000 -1.378600 166.330002
-68.500000 50.500000 -1.520400 161.899994
-67.500000 50.500000 -1.651000 164.080002
-66.500000 50.500000 -1.850600 172.250000
-65.500000 50.500000 -1.973900 182.789993
-64.500000 50.500000 -1.861000 193.490005
-63.500000 50.500000 -1.628900 204.210007
-62.500000 50.500000 -1.322800 213.580002
-61.500000 50.500000 -1.121000 220.199997
-60.500000 50.500000 -1.418200 223.330002
-59.500000 50.500000 -1.649200 222.139999
-58.500000 50.500000 -1.096000 217.100006
-57.500000 50.500000 -0.494900 205.029999
21.500000 50.500000 -1.704600 157.520004
22.500000 50.500000 -2.043500 187.860001
23.500000 50.500000 -2.428300 218.679993
24.500000 50.500000 -2.796700 239.449997
25.500000 50.500000 -2.523300 249.309998
26.500000 50.500000 -2.186100 251.339996
27.500000 50.500000 -1.898900 246.580002
28.500000 50.500000 -1.665700 242.410004
29.500000 50.500000 -1.767600 239.520004
30.500000 50.500000 -1.860000 235.740005
31.500000 50.500000 -2.330400 231.839996
32.500000 50.500000 -2.753600 229.350006
33.500000 50.500000 -2.393700 229.649994
34.500000 50.500000 -2.051400 231.949997
35.500000 50.500000 -1.997200 235.679993
36.500000 50.500000 -1.949100 236.220001
37.500000 50.500000 -1.927600 232.550003
38.500000 50.500000 -1.906900 227.429993
39.500000 50.500000 -2.133000 221.320007
40.500000 50.500000 -2.344100 214.300003
41.500000 50.500000 -2.409500 207.330002
42.500000 50.500000 -2.381300 202.410004
43.500000 50.500000 -2.392500 200.520004
44.500000 50.500000 -2.360100 203.910004
45.500000 50.500000 -2.519800 212.070007
46.500000 50.500000 -2.742700 222.539993
47.500000 50.500000 -2.712500 233.940002
48.500000 50.500000 -2.711200 245.070007
49.500000 50.500000 -2.339900 254.250000
50.500000 50.500000 -1.951300 259.100006
51.500000 50.500000 -1.843600 258.399994
52.500000 50.500000 -1.801000 251.600006
53.500000 50.500000 -2.164000 239.720001
54.500000 50.500000 -2.592200 226.850006
55.500000 50.500000 -2.643700 214.830002
56.500000 50.500000 -2.604800 205.070007
-111.500000 49.500000 -1.924700 152.699997
-110.500000 49.500000 -1.968800 157.589996
-109.500000 49.500000 -2.042000 159.029999
-108.500000 49.500000 -2.103100 156.179993
-107.500000 49.500000 -2.122500 151.960007
-105.500000 49.500000 -2.174600 146.119995
-104.500000 49.500000 -2.292600 149.149994
-103.500000 49.500000 -2.404800 158.699997
-102.500000 49.500000 -2.430300 174.720001
-101.500000 49.500000 -2.240800 192.949997
-100.500000 49.500000 -1.775900 210.149994
-99.500000 49.500000 -1.418700 218.839996
-98.500000 49.500000 -1.452500 216.979996
-97.500000 49.500000 -1.611800 211.490005
-96.500000 49.500000 -1.495100 206.089996
-95.500000 49.500000 -1.385200 208.710007
-94.500000 49.500000 -1.455200 220.479996
-93.500000 49.500000 -1.540000 233.690002
-92.500000 49.500000 -1.368800 245.320007
-91.500000 49.500000 -1.149500 252.259995
-90.500000 49.500000 -1.049500 253.850006
-89.500000 49.500000 -1.142700 250.059998
-88.500000 49.500000 -1.544500 241.759995
-87.500000 49.500000 -1.927100 228.210007
-86.500000 49.500000 -1.897200 211.509995
-85.500000 49.500000 -1.767700 197.339996
-84.500000 49.500000 -1.787400 187.289993
-83.500000 49.500000 -1.829800 181.740005
-82.500000 49.500000 -1.836200 180.119995
-81.500000 49.500000 -1.753200 183.169998
-80.500000 49.500000 -1.471200 189.410004
-79.500000 49.500000 -1.229400 196.470001
-78.500000 49.500000 -1.232600 203.039993
-77.500000 49.500000 -1.204900 208.500000
-76.500000 49.500000 -0.912400 211.949997
-75.500000 49.500000 -0.611110 210.809998
-74.500000 49.500000 -0.591880 205.410004
-73.500000 49.500000 -0.665580 197.179993
-72.500000 49.500000 -0.729710 187.869995
-71.500000 49.500000 -0.819480 179.160004
-70.500000 49.500000 -1.165400 171.800003
-69.500000 49.500000 -1.475400 165.990005
-68.500000 49.500000 -1.526500 162.320007
-67.500000 49.500000 -1.547700 162.779999
-66.500000 49.500000 -1.677100 167.199997
-65.500000 49.500000 -1.832700 174.059998
-64.500000 49.500000 -1.966700 182.160004
-63.500000 49.500000 -1.930200 191.759995
-62.500000 49.500000 -1.592900 201.330002
-61.500000 49.500000 -1.297700 208.899994
-60.500000 49.500000 -1.450100 213.690002
23.500000 49.500000 -1.933400 184.779999
24.500000 49.500000 -2.307500 216.889999
25.500000 49.500000 -2.112900 239.660004
26.500000 49.500000 -1.794100 251.919998
27.500000 49.500000 -1.685000 253.889999
28.500000 49.500000 -1.722700 252.919998
29.500000 49.500000 -1.936800 250.429993
30.500000 49.500000 -2.138200 246.039993
31.500000 49.500000 -2.233500 240.550003
32.500000 49.500000 -2.236400 235.270004
33.500000 49.500000 -2.096000 231.580002
34.500000 49.500000 -1.994500 230.389999
35.500000 49.500000 -2.102200 231.580002
36.500000 49.500000 -2.224000 230.699997
37.500000 49.500000 -2.105900 226.910004
38.500000 49.500000 -2.040000 223.429993
39.500000 49.500000 -2.277800 220.520004
40.500000 49.500000 -2.561900 217.020004
41.500000 49.500000 -2.655300 213.210007
42.500000 49.500000 -2.692500 210.160004
43.500000 49.500000 -2.745900 208.880005
44.500000 49.500000 -2.764600 212.380005
45.500000 49.500000 -2.578400 220.789993
46.500000 49.500000 -2.416300 231.960007
47.500000 49.500000 -2.478700 244.580002
48.500000 49.500000 -2.537200 256.779999
49.500000 49.500000 -2.337100 266.670013
50.500000 49.500000 -2.109300 271.989990
51.500000 49.500000 -2.079500 271.500000
52.500000 49.500000 -2.085800 263.970001
53.500000 49.500000 -2.130600 250.690002
54.500000 49.500000 -2.243000 236.630005
55.500000 49.500000 -2.563900 223.789993
56.500000 49.500000 -2.726700 213.279999
-105.500000 48.500000 -2.503600 139.179993
-104.500000 48.500000 -2.724100 146.110001
-103.500000 48.500000 -2.991000 156.919998
-102.500000 48.500000 -2.803000 171.330002
-101.500000 48.500000 -2.389700 188.770004
-100.500000 48.500000 -1.602900 206.059998
-99.500000 48.500000 -0.922230 217.210007
-98.500000 48.500000 -1.242100 220.820007
-97.500000 48.500000 -1.764800 216.399994
-96.500000 48.500000 -1.768800 208.240005
-95.500000 48.500000 -1.869800 206.809998
-94.500000 48.500000 -1.878300 213.529999
-93.500000 48.500000 -1.986300 224.119995
-92.500000 48.500000 -1.703300 235.119995
-91.500000 48.500000 -1.487300 241.399994
-90.500000 48.500000 -1.544200 241.539993
-89.500000 48.500000 -1.807900 236.029999
-88.500000 48.500000 -2.098200 225.160004
-87.500000 48.500000 -2.494200 210.139999
-86.500000 48.500000 -2.358600 193.059998
-85.500000 48.500000 -2.289500 179.990005
-84.500000 48.500000 -2.275900 173.100006
-83.500000 48.500000 -2.330700 171.000000
-82.500000 48.500000 -2.023300 173.179993
-81.500000 48.500000 -1.800800 177.729996
-80.500000 48.500000 -1.473800 183.119995
-79.500000 48.500000 -1.264000 188.789993
-78.500000 48.500000 -1.285200 193.429993
-77.500000 48.500000 -1.300400 196.669998
-76.500000 48.500000 -1.126100 197.580002
-75.500000 48.500000 -0.963130 195.000000
-74.500000 48.500000 -0.813180 189.429993
-73.500000 48.500000 -0.764930 181.949997
-72.500000 48.500000 -0.771320 174.770004
-71.500000 48.500000 -0.800030 168.800003
-70.500000 48.500000 -1.259200 164.839996
-69.500000 48.500000 -1.622400 161.940002
-68.500000 48.500000 -1.477600 160.050003
-67.500000 48.500000 -1.376300 159.720001
-66.500000 48.500000 -1.493600 161.350006
25.500000 48.500000 -1.580500 212.690002
26.500000 48.500000 -1.333400 235.470001
27.500000 48.500000 -1.543200 248.779999
28.500000 48.500000 -1.880500 253.110001
29.500000 48.500000 -2.193500 250.929993
30.500000 48.500000 -2.434200 246.869995
31.500000 48.500000 -2.087700 240.759995
32.500000 48.500000 -1.679400 233.070007
33.500000 48.500000 -1.751700 223.720001
34.500000 48.500000 -1.862500 218.160004
35.500000 48.500000 -2.135300 215.820007
36.500000 48.500000 -2.464300 213.929993
37.500000 48.500000 -2.230500 211.839996
38.500000 48.500000 -2.106800 210.729996
39.500000 48.500000 -2.387500 210.880005
40.500000 48.500000 -2.727500 210.869995
41.500000 48.500000 -2.763100 210.750000
42.500000 48.500000 -2.821500 210.500000
43.500000 48.500000 -2.903900 211.410004
44.500000 48.500000 -3.036400 215.360001
45.500000 48.500000 -2.531800 223.479996
46.500000 48.500000 -2.002400 234.860001
47.500000 48.500000 -2.203100 248.460007
48.500000 48.500000 -2.381000 261.549988
49.500000 48.500000 -2.383900 271.769989
50.500000 48.500000 -2.380000 277.179993
51.500000 48.500000 -2.531400 276.799988
52.500000 48.500000 -2.589900 269.140015
53.500000 48.500000 -2.277100 255.990005
54.500000 48.500000 -1.958600 242.070007
55.500000 48.500000 -2.542900 229.410004
56.500000 48.500000 -2.975100 219.250000
-105.500000 47.500000 -2.484700 137.919998
-104.500000 47.500000 -2.687000 146.479996
-103.500000 47.500000 -2.880700 156.860001
-102.500000 47.500000 -2.795100 169.429993
-101.500000 47.500000 -2.422800 185.130005
-100.500000 47.500000 -1.592400 201.589996
-99.500000 47.500000 -0.898460 214.009995
-98.500000 47.500000 -0.979250 220.580002
-97.500000 47.500000 -1.253200 218.250000
-96.500000 47.500000 -1.344500 210.289993
-95.500000 47.500000 -1.401800 206.470001
-94.500000 47.500000 -1.604600 208.779999
-93.500000 47.500000 -1.772600 215.639999
-92.500000 47.500000 -1.647900 224.009995
-91.500000 47.500000 -1.526700 228.190002
-90.500000 47.500000 -1.722000 226.500000
-89.500000 47.500000 -1.965900 219.800003
-88.500000 47.500000 -1.930000 208.470001
-87.500000 47.500000 -1.925300 194.039993
-86.500000 47.500000 -2.131900 178.479996
-85.500000 47.500000 -2.324900 167.270004
-84.500000 47.500000 -2.224800 162.729996
-83.500000 47.500000 -1.988000 163.610001
-82.500000 47.500000 -1.665000 169.029999
-81.500000 47.500000 -1.389100 175.580002
-80.500000 47.500000 -1.330900 181.399994
-79.500000 47.500000 -1.356000 186.350006
-78.500000 47.500000 -1.360700 189.360001
-77.500000 47.500000 -1.336800 189.990005
-76.500000 47.500000 -1.250700 187.619995
-75.500000 47.500000 -1.145000 181.949997
-74.500000 47.500000 -1.039000 173.830002
-73.500000 47.500000 -1.037400 164.619995
-72.500000 47.500000 -1.166600 156.800003
-71.500000 47.500000 -1.361300 151.970001
-70.500000 47.500000 -1.458000 150.589996
-69.500000 47.500000 -1.439300 150.380005
27.500000 47.500000 -1.503000 213.929993
28.500000 47.500000 -1.933600 222.490005
29.500000 47.500000 -2.158100 224.440002
30.500000 47.500000 -2.217500 224.610001
31.500000 47.500000 -1.968000 222.570007
32.500000 47.500000 -1.708300 217.350006
33.500000 47.500000 -1.759900 208.490005
34.500000 47.500000 -1.851400 201.899994
35.500000 47.500000 -1.849600 197.830002
36.500000 47.500000 -1.866500 195.529999
37.500000 47.500000 -2.032300 194.699997
38.500000 47.500000 -2.225100 195.110001
